Mailing ID,MailingRefCode,URL Text,Date,Month,Day of Week,Time,Unique Click,Gross Clicks,CTR,CTOR
5692480,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/7/2009,October,Wednesday,4:00 PM,6,6,0.0155122934925929%,0.383141762452107%
5692484,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/7/2009,October,Wednesday,5:00 PM,18,22,0.05348763706207%,1.59304851556843%
5692485,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/7/2009,October,Wednesday,6:00 PM,3,3,0.0528169014084507%,1.17647058823529%
5692493,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/7/2009,October,Wednesday,7:00 PM,6,6,0.0140075640846057%,0.234192037470726%
5692701,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/7/2009,October,Wednesday,8:00 PM,9,10,0.0231422554442156%,0.3725782414307%
5693158,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/8/2009,October,Thursday,9:18 AM,1,1,0.203665987780041%,5.55555555555556%
5693159,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/8/2009,October,Thursday,9:20 AM,1,1,0.201207243460765%,3.7037037037037%
5693160,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/8/2009,October,Thursday,9:22 AM,2,2,0.0232099338516885%,0.704225352112676%
5693195,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/8/2009,October,Thursday,11:40 AM,34,39,0.0525889967637541%,0.72463768115942%
5693298,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/8/2009,October,Thursday,8:00 PM,13,13,0.0192561212246893%,0.494296577946768%
5693299,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/8/2009,October,Thursday,9:00 PM,17,20,0.0310723052543268%,0.755001887504719%
5694299,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/10/2009,October,Saturday,12:00 AM,69,81,0.0435743911689234%,0.681932985351069%
5697720,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/13/2009,October,Tuesday,11:43 AM,1,1,0.0248385494287134%,0.093984962406015%
5697723,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/13/2009,October,Tuesday,11:47 AM,5,5,0.108483402039488%,0.651041666666667%
5698166,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/13/2009,October,Tuesday,12:51 PM,2,2,0.0935453695042095%,0.285306704707561%
5698174,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/13/2009,October,Tuesday,1:11 PM,2,2,0.0504032258064516%,0.275482093663912%
5698178,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/13/2009,October,Tuesday,1:20 PM,1,1,0.0630517023959647%,0.181159420289855%
5699539,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,9:35 AM,1,2,0.404040404040404%,10.5263157894737%
5699540,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,9:36 AM,2,2,0.404858299595142%,9.09090909090909%
5699541,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,9:40 AM,2,2,0.407331975560081%,4.25531914893617%
5700256,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,12:16 PM,33,38,0.050973185421669%,1.23778501628664%
5700687,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,1:50 PM,8,11,0.0268220721269903%,0.149598803209574%
5700688,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,2:00 PM,45,51,0.0641662787332822%,1.11891180342255%
5700692,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,3:00 PM,4,4,0.0436490615451768%,0.510204081632653%
5701227,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,4:00 PM,30,35,0.081327260897853%,1.61141804788214%
5702248,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,9:00 PM,28,31,0.070481777050224%,1.7337807606264%
5702734,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/14/2009,October,Wednesday,11:00 PM,2,2,0.0273037542662116%,0.346620450606586%
5704158,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/15/2009,October,Thursday,8:57 AM,1,1,0.202020202020202%,4%
5704576,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/15/2009,October,Thursday,9:38 AM,1,1,0.0145369966564908%,0.211864406779661%
5705883,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/15/2009,October,Thursday,12:15 PM,61,70,0.108677089317042%,2.3209549071618%
5706116,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/15/2009,October,Thursday,1:54 PM,47,49,0.0784476961992892%,1.93675889328063%
5710584,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/16/2009,October,Friday,11:05 AM,9,9,0.104396241735298%,1.45867098865478%
5711156,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/16/2009,October,Friday,12:43 PM,32,33,0.0487653500022166%,1.13989637305699%
5712245,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/16/2009,October,Friday,4:00 PM,41,47,0.0732361007230117%,1.39548693586698%
5724960,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/19/2009,October,Monday,8:44 AM,1,2,0.634920634920635%,2.7027027027027%
5724971,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/19/2009,October,Monday,9:15 AM,3,3,0.0542789940293106%,0.250836120401338%
5725438,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/19/2009,October,Monday,10:30 AM,10,13,0.110122829309615%,0.731158605174353%
5725613,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/19/2009,October,Monday,12:41 PM,70,79,0.0802600833079346%,1.27873098089997%
5726206,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/19/2009,October,Monday,4:40 PM,17,17,0.0249274172263116%,0.700453234445818%
5728218,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,8:50 AM,1,1,0.202429149797571%,1.81818181818182%
5729252,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,10:38 AM,23,28,0.0608325367167811%,1.09503324208056%
5729670,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,12:56 PM,58,61,0.065321682515206%,1.07697740112994%
5730281,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,4:00 PM,33,33,0.0769069425994547%,1.02580043518806%
5730874,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,7:00 PM,68,72,0.076645482706863%,1.23435624892851%
5731255,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,8:00 PM,36,40,0.0870549316618787%,0.98570724494825%
5731402,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/20/2009,October,Tuesday,10:00 PM,50,54,0.0593413114429829%,1.00878012329535%
5731932,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,6:31 AM,41,47,0.0502072383882408%,0.821247597413944%
5732625,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,10:08 AM,1,1,0.202020202020202%,4.34782608695652%
5732626,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,10:08 AM,1,2,0.408163265306122%,7.14285714285714%
5732655,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,11:15 AM,1,1,0.203252032520325%,4.76190476190476%
5732656,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,11:16 AM,2,2,0.404858299595142%,5.55555555555556%
5732659,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,11:40 AM,36,38,0.0867520489464192%,1.72335600907029%
5732824,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,2:02 PM,9,11,0.0282958199356913%,0.14625714665603%
5732846,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,3:00 PM,24,28,0.0639065138996668%,1.17498950902224%
5733446,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,5:10 PM,23,25,0.0583240014930944%,0.85704490915324%
5733958,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,7:00 PM,59,66,0.0728163373382319%,1.12225811936745%
5734049,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,8:00 PM,12,13,0.0293228673253034%,0.708833151581243%
5734206,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,9:00 PM,24,27,0.0623758259021393%,0.925925925925926%
5734973,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/21/2009,October,Wednesday,11:00 PM,32,34,0.0773518371061313%,0.826446280991736%
5735290,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/22/2009,October,Thursday,5:00 AM,45,49,0.0538959039113027%,0.839904010970175%
5737035,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/22/2009,October,Thursday,8:48 AM,1,1,0.200803212851406%,1.26582278481013%
5738636,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/22/2009,October,Thursday,2:33 PM,17,19,0.0479144600796893%,0.353028613898179%
5740186,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/22/2009,October,Thursday,11:00 PM,19,23,0.0436938391686772%,0.960735171261487%
5740415,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/23/2009,October,Friday,12:00 AM,19,20,0.0379542651105418%,1.01884870096791%
5740813,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/23/2009,October,Friday,2:00 AM,34,36,0.0652162098512708%,0.545124167171411%
5743501,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/23/2009,October,Friday,12:36 PM,17,18,0.0185253797702853%,0.555212831585441%
5743983,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/23/2009,October,Friday,1:41 PM,3,3,0.0769428058476532%,0.246103363412633%
5744630,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/23/2009,October,Friday,7:00 PM,17,23,0.0667789326984496%,0.967606226335717%
5744861,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/23/2009,October,Friday,9:00 PM,18,18,0.0224918467055692%,0.706159278148293%
5745182,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/24/2009,October,Saturday,12:01 AM,20,21,0.057628979143798%,0.69697975439761%
5759443,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/26/2009,October,Monday,1:55 PM,16,18,0.0390743715538575%,0.825688073394495%
5759778,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/26/2009,October,Monday,5:00 PM,12,12,0.0253474715897089%,0.558399255467659%
5760184,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/26/2009,October,Monday,8:00 PM,11,11,0.0261960896382558%,0.558092338914257%
5762921,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/27/2009,October,Tuesday,9:18 AM,2,2,0.444444444444444%,7.14285714285714%
5763909,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/27/2009,October,Tuesday,11:25 AM,19,20,0.0355050594709746%,0.91533180778032%
5764123,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/27/2009,October,Tuesday,1:25 PM,17,20,0.0333105711097417%,1.13507377979569%
5764130,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/27/2009,October,Tuesday,1:47 PM,18,19,0.0280451083426817%,0.601837187203041%
5768537,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,9:25 AM,20,23,0.0323647365088299%,0.883595850941222%
5769448,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,1:27 PM,15,19,0.0452047298422593%,0.22673031026253%
5769560,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,3:00 PM,35,38,0.0557986549587384%,0.981912144702842%
5769646,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,4:00 PM,31,31,0.045179625446331%,0.746089049338147%
5770122,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,6:00 PM,27,29,0.0436556323292538%,0.954575378538512%
5770287,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,9:00 PM,28,31,0.0447524180742024%,0.81772619361646%
5770288,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/28/2009,October,Wednesday,9:00 PM,39,53,0.0771133420631456%,1.65057614450327%
5772835,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,10:01 AM,49,53,0.0704993482135731%,0.74354657687991%
5772841,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,10:35 AM,31,33,0.0682678582511016%,1.13363105462041%
5773016,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,11:48 AM,2,2,0.43956043956044%,2.04081632653061%
5773405,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,1:11 PM,15,15,0.0285322985619722%,0.719769673704415%
5773719,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,2:46 PM,39,42,0.13723247835321%,2.01245807379013%
5776415,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,10:00 PM,61,64,0.0857001298892594%,1.10650069156293%
5776968,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/29/2009,October,Thursday,11:00 PM,53,62,0.138780078343593%,1.26659856996936%
5779294,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/30/2009,October,Friday,6:48 AM,21,23,0.0401922236784622%,1.03650292924741%
5779823,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/30/2009,October,Friday,9:43 AM,1,1,0.210526315789474%,1.58730158730159%
5780492,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/30/2009,October,Friday,12:19 PM,73,81,0.0875249878437517%,0.945157526254376%
5780493,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/30/2009,October,Friday,12:20 PM,67,73,0.148175212113831%,1.0038503850385%
5781118,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/30/2009,October,Friday,1:37 PM,42,45,0.0900378158826707%,0.955819881053526%
5782981,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",10/30/2009,October,Friday,8:00 PM,7,7,0.0120035667741272%,0.466666666666667%
5809193,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/3/2009,November,Tuesday,1:32 PM,20,25,0.0372079178449174%,0.569476082004556%
5809212,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/3/2009,November,Tuesday,1:35 PM,22,22,0.0352005632090113%,0.802626778547975%
5810617,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/3/2009,November,Tuesday,7:00 PM,11,11,0.028294364277079%,0.461215932914046%
5815292,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/4/2009,November,Wednesday,11:56 AM,6,6,0.00768787238131847%,0.217233888486604%
5816056,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/4/2009,November,Wednesday,1:55 PM,8,10,0.0217727361797557%,0.553097345132743%
5816058,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/4/2009,November,Wednesday,2:01 PM,7,8,0.0190562397274958%,0.115590232625343%
5822756,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/5/2009,November,Thursday,1:58 PM,10,11,0.0119622428117795%,0.295540032240731%
5822757,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/5/2009,November,Thursday,2:00 PM,5,5,0.00758817458872094%,0.174520069808028%
5823877,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/5/2009,November,Thursday,6:00 PM,1,1,0.00154571450653064%,0.0442869796279894%
5824053,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/5/2009,November,Thursday,7:00 PM,6,7,0.018397329758995%,0.505050505050505%
5824404,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/5/2009,November,Thursday,9:00 PM,2,3,0.00466991485188587%,0.16629711751663%
5824548,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/6/2009,November,Friday,12:23 AM,3,5,0.00714878041806068%,0.20746887966805%
5827436,no ID,"http://member.onmc.com/aa_home/tos.php#privacy",11/6/2009,November,Friday,11:04 AM,1,2,200%,15.3846153846154%
5662879,no ID,"http://www.ims.ca/",9/18/2009,September,Friday,11:16 AM,4,4,0.414507772020725%,0.32520325203252%
5689401,no ID,"http://www.ims.ca/",10/2/2009,October,Friday,10:48 AM,2,3,0.696055684454756%,0.804289544235925%
5652229,no ID,"http://onmc.hotims.com/r5/mailingaction.asp?mail_action_type=3&email=[emailaddr_]",9/8/2009,September,Tuesday,10:39 AM,6,8,1.39616055846422%,3.52422907488987%
5780472,no ID,"http://fairwayliving.hotims.com/r5/",10/30/2009,October,Friday,10:29 AM,1,1,0.0194779898714453%,0.0764525993883792%
5732313,no ID,"http://www.powderplaytour.com/",10/21/2009,October,Wednesday,8:00 AM,1164,1299,4.07977386934673%,29.637234770705%
5686201,no ID,"http://www.engine-builder.com/",9/29/2009,September,Tuesday,12:59 PM,2,2,0.419287211740042%,1.43884892086331%
5686280,no ID,"http://www.engine-builder.com/",9/29/2009,September,Tuesday,1:46 PM,5,5,0.101626016260163%,0.469043151969981%
5772126,no ID,"http://www.engine-builder.com/",10/29/2009,October,Thursday,4:26 AM,1,1,0.21551724137931%,0.775193798449612%
5772715,no ID,"http://www.engine-builder.com/",10/29/2009,October,Thursday,9:25 AM,19,24,0.453257790368272%,1.8058690744921%
5668937,no ID,"http://www.bodyshopbusiness.com/",9/21/2009,September,Monday,5:00 AM,22,28,0.162715016271502%,1.1686143572621%
5727835,no ID,"http://www.bodyshopbusiness.com/",10/20/2009,October,Tuesday,4:23 AM,2,2,0.464037122969838%,2.1978021978022%
5727843,no ID,"http://www.bodyshopbusiness.com/",10/20/2009,October,Tuesday,4:39 AM,61,66,0.368098159509202%,1.99697428139183%
5818670,no ID,"http://www.bodyshopbusiness.com/",11/5/2009,November,Thursday,3:11 AM,1,1,0.229885057471264%,1.63934426229508%
5820683,no ID,"http://www.bodyshopbusiness.com/",11/5/2009,November,Thursday,8:14 AM,17,21,0.114522550035447%,0.918233493659816%
5661184,no ID,"http://www.satellitetoday.com/",9/17/2009,September,Thursday,1:57 PM,12,12,0.0661229887590919%,0.322667383705297%
5703818,no ID,"http://www.satellitetoday.com/",10/15/2009,October,Thursday,8:13 AM,2,2,0.409836065573771%,1.40845070422535%
5703820,no ID,"http://www.satellitetoday.com/",10/15/2009,October,Thursday,8:17 AM,19,22,0.11803208326627%,0.576973511670601%
5661184,no ID,"http://www.satellitetoday.com/satellitejobs/",9/17/2009,September,Thursday,1:57 PM,7,7,0.0385717434428036%,0.188222640494757%
5703818,no ID,"http://www.satellitetoday.com/satellitejobs/",10/15/2009,October,Thursday,8:13 AM,2,4,0.819672131147541%,2.8169014084507%
5703820,no ID,"http://www.satellitetoday.com/satellitejobs/",10/15/2009,October,Thursday,8:17 AM,11,11,0.0590160416331348%,0.2884867558353%
5661181,no ID,"http://satellitetoday.firstlightera.com/EN/Microsites",9/17/2009,September,Thursday,1:29 PM,1,1,0.217864923747277%,1.17647058823529%
5661184,no ID,"http://satellitetoday.firstlightera.com/EN/Microsites",9/17/2009,September,Thursday,1:57 PM,4,5,0.0275512453162883%,0.13444474321054%
5703820,no ID,"http://satellitetoday.firstlightera.com/EN/Microsites",10/15/2009,October,Thursday,8:17 AM,11,11,0.0590160416331348%,0.2884867558353%
5661184,no ID,"http://www.satellitetoday.com/store/",9/17/2009,September,Thursday,1:57 PM,3,3,0.016530747189773%,0.0806668459263243%
5703820,no ID,"http://www.satellitetoday.com/store/",10/15/2009,October,Thursday,8:17 AM,8,8,0.0429207575513708%,0.2098085496984%
5703818,no ID,"http://viasatellite.hotims.com/r5/mailingaction.asp?mail_action_type=3&email=[emailaddr_]",10/15/2009,October,Thursday,8:13 AM,2,3,0.614754098360656%,2.11267605633803%
5703820,no ID,"http://viasatellite.hotims.com/r5/mailingaction.asp?mail_action_type=3&email=[emailaddr_]",10/15/2009,October,Thursday,8:17 AM,51,56,0.300445302859595%,1.4686598478888%
5660152,no ID,"http://www.dentalproductsreport.com/",9/17/2009,September,Thursday,4:19 AM,1,1,0.227790432801822%,1.25%
5660528,no ID,"http://www.dentalproductsreport.com/",9/17/2009,September,Thursday,6:51 AM,73,75,0.197951858108108%,1.32019010737546%
5742619,no ID,"http://www.dentalproductsreport.com/",10/23/2009,October,Friday,7:32 AM,115,129,0.284648822789558%,1.80773542600897%
